59945,79950,79905,79915
59915,79920,79880,79920
59920,79930,79900,79905
59905,79950,79885,79945
59945,79970,79930,79965
59960,79970,79925,79935
59935,79970,79925,79965
59960,79965,79915,79925
59925,79980,79915,79950
59945,79950,79935,79945
59945,79955,79935,79935
79940,79960,79935,79960
79960,79990,79945,79990
79990,79990,79920,79920
79920,79925,79870,79885
79880,79930,79860,79925
79925,79935,79895,79920
79920,79920,79885,79920
79915,79915,79880,79915
79915,79945,79895,79940
79935,79970,79930,79965
79965,80000,79950,79995
79990,80025,79970,80010
80010,80030,79985,80005
80005,80020,79980,80020
80020,80050,80010,80020
80025,80050,79985,80015
80020,80085,80005,80060
80060,80065,80010,80015
80020,80020,79985,80005
80005,80015,79985,79995
80000,80005,79975,79990
79990,80000,79975,79980
79985,80000,79975,79995
79995,80030,79990,80020
80020,80055,79995,80035
80035,80070,80020,80025
80025,80045,80020,80030
80030,80045,80015,80040
80040,80055,80025,80030
80030,80040,80015,80040
80045,80055,80015,80020
80025,80030,80000,80010
80015,80025,79985,79990
79990,80030,79990,80030
80025,80060,80025,80055
80060,80085,80045,80055
80055,80055,80020,80030
80025,80045,80010,80035
80040,80055,80030,80040
80040,80040,80025,80035
80035,80055,80030,80040
80040,80055,80020,80035
80030,80040,80000,80005
80000,80015,79990,80000
80000,80000,79925,79955
79955,79985,79925,79955
79950,79980,79940,79975
79975,79980,79940,79950
79945,79970,79940,79960
79955,79960,79935,79950
79950,79955,79935,79950
79950,79990,79945,79975
79970,79990,79965,79985
79985,80040,79970,80030
80030,80060,80015,80025
80020,80060,80020,80025
80025,80070,80020,80065
80070,80080,80045,80060
80065,80130,80030,80105
80105,80120,80070,80085
80085,80130,80085,80105
80100,80150,80100,80135
80135,80140,80090,80120
80125,80130,80070,80090
80085,80095,80030,80040
80040,80080,80035,80050
80050,80065,80040,80060
80055,80055,79990,80040
80040,80065,80035,80055
80055,80065,80040,80050
80050,80060,80035,80050
80055,80085,80035,80040
80040,80090,80025,80060
80065,80110,80055,80065
80060,80065,80005,80020
80020,80020,79985,80010
80015,80025,79995,80010
80015,80095,80005,80060
80065,80105,80065,80100
80100,80140,80090,80130
80130,80140,80090,80100
80100,80105,80055,80090
80090,80130,80075,80100
80095,80130,80075,80130
80130,80150,80120,80135
80135,80170,80125,80160
80165,80170,80135,80150
80150,80165,80135,80160
80155,80165,80150,80165
80165,80165,80130,80145
80140,80145,80125,80125
80125,80130,80120,80130
80130,80130,80070,80095
80095,80115,80085,80095
80095,80110,80090,80110
80110,80150,80105,80120
80120,80125,80055,80055
80055,80110,80045,80100
80105,80110,80040,80050
80045,80050,80020,80045
80050,80055,80020,80045
80045,80045,80020,80030
80030,80045,80025,80045
80040,80060,80040,80050
80050,80065,80040,80050
80055,80065,80045,80045
80050,80060,80030,80055
80050,80070,80045,80050
80050,80060,80040,80050
80045,80060,80040,80050
80050,80055,80030,80050
80050,80070,80050,80055
80060,80070,80040,80055
80055,80070,80045,80070
80070,80095,80060,80085
80080,80085,80060,80065
80070,80070,80055,80065
80065,80070,80055,80060
80060,80070,80050,80070
80065,80070,80055,80065
80060,80070,80055,80060
80060,80070,80055,80060
80065,80080,80060,80070
80070,80095,80065,80090
80085,80110,80080,80090
80090,80095,80050,80050
80050,80065,80045,80055
80050,80060,80005,80010
80000,80035,79980,80015
80015,80035,80010,80015
80020,80025,79955,79970
79965,79980,79950,79965
79955,79970,79935,79945
79945,79960,79920,79935
79935,79945,79895,79910
79910,79925,79900,79915
79915,79925,79910,79925
79890,79890,79890,79890
79495,79495,79300,79310
79310,79355,79200,79200
79195,79205,79060,79100
79090,79150,79015,79095
79095,79150,79040,79090
79090,79140,79080,79125
79125,79140,79025,79085
79085,79205,79065,79175
79170,79275,79170,79275
79275,79280,79230,79280
79275,79280,79235,79255
79255,79330,79245,79330
79330,79365,79310,79320
79320,79350,79295,79305
79300,79410,79295,79375
79375,79385,79265,79280
79285,79380,79235,79310
79315,79335,79235,79240
79240,79300,79205,79205
79210,79245,79160,79175
79180,79250,79165,79235
79240,79295,79235,79275
79275,79315,79255,79310
79305,79315,79230,79240
79235,79300,79230,79290
79290,79295,79190,79265
79260,79295,79235,79255
79260,79310,79255,79270
79275,79300,79260,79300
79290,79360,79285,79330
79320,79360,79250,79270
79265,79300,79235,79285
79285,79310,79220,79250
79250,79290,79235,79235
79245,79255,79115,79145
79145,79185,79090,79105
79105,79120,79050,79060
79055,79120,79030,79040
79035,79165,79035,79150
79160,79185,79125,79130
79130,79255,79125,79220
79225,79245,79200,79210
79205,79215,79135,79145
79150,79210,79130,79150
79145,79150,79065,79095
79095,79185,79090,79180
79175,79185,79140,79140
79145,79175,79135,79165
79165,79175,79140,79170
79170,79180,79030,79030
79035,79110,79030,79085
79085,79110,79055,79055
79055,79060,78940,78980
78980,79055,78950,79020
79025,79070,78990,79000
79005,79040,78965,79005
79005,79035,78970,79020
79025,79095,79020,79060
79060,79165,79020,79140
79140,79215,79130,79150
79150,79190,79135,79140
79135,79140,79075,79115
79110,79185,79095,79160
79155,79175,79060,79105
79110,79175,79075,79085
79085,79100,79060,79080
79085,79115,79050,79090
79090,79155,79080,79155
79155,79240,79115,79220
79220,79265,79165,79260
79260,79360,79250,79345
79345,79385,79315,79320
79320,79325,79210,79250
79250,79280,79215,79215
79220,79250,79165,79240
79235,79285,79165,79170
79170,79200,79105,79180
79180,79205,79150,79185
79180,79185,79085,79170
79175,79200,79130,79200
79195,79195,79145,79190
79190,79230,79150,79230
79230,79265,79205,79220
79215,79255,79195,79250
79250,79285,79215,79225
79215,79230,79190,79205
79205,79215,79155,79190
79190,79210,79155,79200
79200,79290,79190,79270
79270,79350,79270,79295
79290,79400,79270,79350
79355,79470,79350,79470
79470,79535,79445,79505
79510,79615,79495,79610
79610,79635,79565,79600
79600,79625,79510,79525
79525,79615,79520,79595
79600,79670,79590,79640
79645,79695,79610,79675
79675,79680,79580,79600
79600,79620,79520,79520
79520,79555,79455,79530
79530,79600,79530,79560
79560,79640,79560,79625
79630,79740,79625,79665
79660,79715,79580,79655
79655,79750,79630,79745
79740,79790,79695,79760
79760,79760,79700,79705
79700,79745,79700,79700
79700,79745,79665,79740
79735,79810,79720,79795
79800,79875,79785,79845
79845,79850,79745,79800
79800,79840,79775,79805
79810,79825,79730,79760
79760,79830,79740,79820
79815,79895,79785,79865
79865,79875,79825,79860
79860,79945,79860,79920
79920,79930,79840,79925
79920,79995,79910,79980
79985,80040,79960,80015
80020,80020,79930,79975
79980,79985,79875,79885
79890,79890,79785,79800
79795,79805,79735,79765
79765,79790,79695,79695
79695,79800,79695,79790
79795,79830,79695,79705
79705,79710,79650,79680
79680,79765,79675,79730
79735,79795,79735,79770
79770,79790,79655,79680
79680,79685,79610,79615
79610,79645,79580,79635
79630,79685,79630,79680
79680,79685,79605,79680
79680,79760,79675,79725
79725,79770,79715,79750
79750,79780,79705,79715
79725,79775,79715,79755
79755,79790,79730,79755
79760,79805,79745,79755
79755,79765,79695,79710
79710,79840,79710,79835
79830,79870,79790,79790
79795,79845,79775,79815
79820,79840,79785,79820
79820,79830,79780,79800
79805,79805,79725,79755
79755,79820,79750,79815
79820,79860,79800,79830
79830,79840,79800,79815
79815,79900,79815,79890
79890,79925,79860,79920
79915,79975,79905,79930
79925,79940,79885,79915
79915,79940,79895,79895
79895,79960,79895,79915
79920,79970,79915,79935
79935,79940,79890,79915
79920,79930,79850,79855
79850,79880,79805,79840
79845,79890,79835,79880
79880,80000,79875,79990
79985,80000,79950,79980
79980,80030,79920,79960
79965,79980,79930,79960
79960,80000,79920,79930
79930,79985,79910,79975
79975,80030,79955,80010
80005,80085,79985,80075
80070,80075,79990,80000
79995,80055,79995,80005
80010,80015,79970,79985
79980,80000,79950,79985
79985,80035,79970,79980
79980,80015,79970,80005
80005,80055,80005,80040
80035,80045,80010,80030
80035,80080,80025,80075
80070,80085,80015,80040
80040,80055,79990,80000
79995,80010,79965,79970
79965,80000,79950,79970
79970,79995,79950,79965
79960,79960,79860,79870
79870,79890,79810,79860
79865,79930,79850,79920
79925,79960,79880,79900
79895,79900,79835,79890
79895,79900,79845,79850
79850,79900,79850,79880
79880,79910,79815,79825
79825,79875,79820,79870
79865,79865,79830,79845
79845,79860,79825,79840
79840,79845,79775,79800
79805,79895,79805,79850
79850,79860,79825,79840
79850,79870,79830,79855
79855,79945,79840,79925
79925,79930,79885,79890
79890,79935,79880,79915
79920,79965,79915,79940
79940,79970,79915,79945
79950,79960,79925,79940
79945,79950,79850,79855
79860,79860,79810,79845
79850,79950,79845,79945
79945,79960,79910,79935
79940,79985,79905,79910
79910,79910,79825,79825
79825,79870,79815,79835
79835,79870,79815,79820
79820,79825,79775,79785
79790,79845,79740,79830
79835,79885,79825,79870
79870,79870,79765,79770
79765,79830,79755,79805
79800,79825,79750,79750
79750,79810,79740,79800
79795,79810,79775,79795
79795,79820,79720,79755
79755,79775,79690,79715
79715,79725,79655,79670
79675,79725,79655,79700
79700,79720,79690,79710
79705,79705,79670,79670
79670,79715,79655,79705
79710,79725,79630,79655
79650,79695,79635,79695
79690,79705,79675,79695
79690,79690,79620,79640
79635,79715,79635,79700
79700,79730,79675,79720
79715,79765,79715,79730
79725,79730,79645,79665
79670,79740,79655,79715
79710,79740,79685,79720
79725,79770,79710,79745
79745,79775,79740,79760
79770,79815,79765,79805
79800,79820,79705,79715
79705,79760,79705,79730
79730,79755,79700,79705
79700,79730,79675,79710
79710,79745,79685,79715
79715,79740,79670,79695
79690,79750,79690,79735
79735,79765,79730,79750
79750,79800,79745,79785
79790,79810,79755,79765
79770,79815,79765,79780
79780,79865,79780,79850
79855,79880,79805,79820
79815,79835,79775,79780
79780,79790,79750,79765
79765,79765,79735,79755
79750,79780,79710,79725
79725,79730,79680,79690
79690,79710,79655,79665
79665,79695,79630,79690
79690,79700,79655,79675
79670,79690,79660,79675
79675,79680,79615,79640
79640,79655,79555,79560
79555,79595,79540,79570
79565,79640,79565,79640
79640,79645,79585,79590
79585,79615,79580,79585
79585,79590,79480,79505
79505,79540,79420,79480
79470,79485,79405,79420
79415,79450,79380,79405
79400,79475,79390,79435
79430,79440,79385,79410
79410,79425,79390,79420
79420,79480,79410,79465
79460,79470,79390,79420
79420,79510,79420,79470
79475,79480,79435,79450
79450,79460,79390,79410
79405,79435,79350,79410
79410,79455,79405,79425
79425,79455,79370,79385
79385,79465,79380,79450
79445,79450,79380,79385
79380,79440,79380,79425
79430,79485,79405,79480
79485,79490,79460,79485
79485,79505,79475,79495
79500,79530,79480,79490
79490,79535,79455,79525
79530,79570,79520,79555
79560,79615,79555,79580
79580,79625,79570,79615
79615,79625,79565,79595
79595,79625,79580,79620
79615,79620,79555,79575
79575,79590,79515,79540
79540,79565,79535,79560
79560,79610,79550,79600
79600,79600,79550,79555
79560,79565,79515,79550
79545,79575,79520,79525
79525,79625,79525,79610
79610,79650,79595,79625
79620,79660,79595,79630
79630,79675,79595,79670
79670,79695,79635,79680
79685,79710,79650,79655
79660,79680,79640,79650
79650,79655,79610,79620
79610,79620,79555,79585
79585,79645,79575,79640
79640,79650,79565,79580
79575,79625,79565,79625
79615,79640,79610,79630
79630,79640,79575,79595
79595,79595,79560,79565
79570,79605,79530,79545
79540,79570,79525,79555
79560,79585,79530,79540
79545,79550,79500,79540
79545,79555,79520,79545
79545,79560,79515,79560
79555,79595,79550,79580
79580,79585,79530,79555
79550,79555,79455,79460
79465,79485,79440,79460
79455,79495,79455,79470
79465,79465,79415,79430
79425,79485,79425,79475
79480,79520,79450,79510
79515,79525,79445,79455
79450,79475,79425,79425
79430,79470,79420,79465
79460,79470,79445,79450
79450,79475,79440,79450
79455,79475,79425,79430
79425,79465,79410,79465
79465,79465,79410,79415
79420,79420,79345,79355
79360,79415,79345,79410
79415,79445,79405,79445
79445,79460,79375,79375
79380,79415,79355,79410
79410,79420,79390,79390
79390,79450,79380,79435
79435,79470,79430,79440
79440,79450,79410,79430
79430,79465,79425,79455
79450,79455,79410,79410
79405,79450,79400,79430
79430,79470,79395,79420
79425,79425,79395,79420
79415,79425,79350,79390
79390,79390,79330,79335
79335,79345,79290,79325
79325,79330,79265,79270
79270,79370,79270,79355
79350,79390,79345,79360
79355,79385,79305,79305
79305,79310,79260,79270
79265,79335,79260,79290
79295,79325,79275,79315
79305,79325,79285,79325
79325,79420,79305,79380
79380,79395,79330,79375
79375,79400,79360,79365
79365,79370,79330,79340
79345,79440,79335,79420
79425,79425,79360,79365
79375,79485,79375,79480
79475,79475,79440,79450
79450,79470,79435,79445
79440,79445,79395,79420
79425,79425,79400,79405
79405,79415,79380,79395
79400,79455,79395,79430
79425,79430,79400,79410
79410,79410,79365,79400
79400,79400,79265,79280
79280,79325,79260,79320
79320,79350,79300,79340
79340,79365,79335,79355
79365,79405,79360,79400
79400,79425,79390,79410
79405,79415,79375,79380
79385,79430,79380,79430
79430,79435,79360,79380
79380,79400,79370,79395
79395,79405,79390,79395
79390,79410,79380,79400
79400,79425,79385,79420
79420,79425,79390,79400
79405,79425,79400,79415
79415,79420,79400,79410
79405,79425,79370,79375
79375,79420,79365,79405
79410,79415,79360,79380
79375,79380,79330,79365
79360,79370,79325,79345
79350,79350,79285,79310
79315,79320,79285,79300
79295,79300,79250,79270
79270,79270,79180,79210
79215,79290,79205,79285
79290,79290,79235,79290
79285,79305,79260,79305
79300,79325,79300,79325
79325,79335,79310,79330
79325,79375,79310,79335
79335,79365,79335,79360
79360,79405,79345,79360
79360,79370,79330,79355
79355,79355,79330,79335
79330,79395,79310,79395
79390,79490,79385,79440
79440,79455,79430,79435
79440,79500,79435,79450
79450,79455,79390,79395
79390,79390,79330,79345
79340,79385,79335,79375
79370,79370,79335,79340
79335,79350,79310,79325
79325,79335,79300,79300
79305,79345,79285,79330
79330,79335,79275,79310
79310,79325,79295,79300
79305,79315,79280,79305
79300,79310,79250,79270
79275,79295,79265,79280
79280,79295,79250,79295
79295,79295,79245,79260
79255,79275,79200,79215
79215,79230,79205,79220
79225,79250,79220,79240
79235,79330,79220,79325
79325,79345,79285,79305
79305,79320,79290,79310
79310,79325,79300,79315
79310,79325,79305,79320
79320,79325,79295,79295
79300,79300,79245,79260
79260,79280,79245,79265
79265,79280,79245,79245
79250,79265,79215,79225
79220,79235,79185,79235
79235,79270,79230,79270
79270,79290,79220,79280
79285,79315,79265,79315
79305,79365,79305,79330
79335,79390,79330,79380
79385,79390,79340,79345
79345,79395,79340,79395
79395,79395,79365,79375
79370,79400,79370,79390
79390,79470,79390,79445
79445,79445,79405,79425
79425,79435,79390,79390
79395,79400,79360,79385
79380,79435,79370,79420
79420,79480,79410,79465
79470,79475,79430,79430
79435,79465,79430,79440
79440,79465,79420,79430
79435,79470,79425,79450
79450,79470,79440,79450
79450,79450,79420,79430
79430,79435,79395,79405
79405,79430,79400,79420
79420,79435,79390,79400
79405,79405,79335,79360
79360,79410,79355,79395
79400,79415,79370,79390
79385,79405,79375,79375
79380,79450,79365,79395
79395,79470,79385,79415
79415,79465,79410,79455
79455,79490,79455,79465
79460,79465,79440,79460
79465,79490,79460,79480
79480,79485,79445,79460
79465,79470,79440,79450
79450,79465,79440,79450
79450,79470,79425,79435
79435,79450,79390,79400
79405,79415,79330,79365
79360,79370,79250,79315
79310,79310,79195,79205
79210,79240,79195,79230
79230,79285,79230,79250
79255,79255,79225,79230
79230,79230,79210,79225
79225,79275,79220,79245
79245,79245,79210,79220
79220,79225,79185,79195
79195,79215,79165,79200
79200,79240,79190,79200
79200,79210,79200,79205
79205,79205,79190,79190
79190,79200,79180,79180
79185,79185,79140,79175
79175,79180,79155,79175
79175,79195,79170,79185
79185,79195,79180,79190
79190,79195,79170,79175
79180,79250,79170,79240
79240,79265,79235,79255
79260,79270,79245,79245
79245,79255,79245,79250
79250,79255,79245,79255
79255,79265,79245,79260
79255,79260,79225,79245
79245,79245,79220,79240
79235,79245,79225,79225
79230,79230,79220,79230
79230,79250,79225,79245
79245,79250,79230,79240
79240,79250,79240,79245
79240,79245,79230,79235
79230,79250,79225,79230
79240,79250,79235,79245
79240,79250,79240,79245
79240,79270,79235,79235
79245,79260,79225,79225
79230,79240,79220,79230
79235,79280,79225,79235
79235,79255,79235,79250
79245,79250,79220,79245
79235,79270,79220,79265
79260,79260,79225,79240
79350,79350,79350,79350
79515,79700,79515,79635
79635,79740,79540,79685
79675,79685,79480,79485
79485,79595,79430,79595
79595,79645,79540,79570
79570,79575,79520,79550
79545,79565,79450,79470
79475,79520,79440,79455
79460,79475,79445,79470
79470,79485,79450,79460
79465,79510,79415,79505
79505,79510,79450,79455
79455,79460,79415,79420
79420,79440,79380,79395
79400,79425,79390,79415
79410,79415,79375,79375
79380,79395,79360,79380
79380,79390,79360,79375
79375,79390,79350,79375
79375,79410,79365,79410
79410,79430,79390,79410
79415,79450,79400,79430
79425,79435,79410,79410
79420,79435,79415,79435
79435,79435,79415,79420
79420,79425,79390,79410
79410,79420,79260,79290
79290,79295,79180,79200
79200,79210,79080,79135
79135,79165,79100,79130
79125,79130,79050,79090
79090,79190,79085,79185
79180,79215,79155,79195
79200,79210,79170,79195
79195,79210,79180,79210
79210,79250,79205,79235
79240,79255,79235,79245
79250,79275,79225,79225
79230,79290,79225,79275
79275,79285,79235,79235
79235,79320,79235,79300
79295,79335,79275,79290
79295,79310,79255,79260
79260,79285,79240,79280
79275,79280,79265,79275
79280,79280,79245,79255
79250,79260,79245,79255
79255,79315,79255,79300
79300,79355,79290,79335
79340,79390,79335,79380
79385,79425,79350,79380
79380,79380,79350,79365
79370,79385,79355,79380
79380,79380,79310,79345
79345,79380,79320,79355
79360,79390,79345,79350
79350,79360,79330,79330
79330,79335,79265,79320
79320,79335,79310,79325
79325,79375,79315,79365
79365,79370,79330,79345
79340,79480,79340,79435
79430,79490,79430,79445
79445,79455,79400,79430
79430,79460,79420,79440
79440,79460,79430,79450
79445,79525,79430,79490
79490,79580,79480,79575
79575,79620,79550,79600
79605,79605,79525,79525
79525,79570,79400,79425
79425,79430,79330,79385
79390,79455,79385,79425
79425,79445,79370,79425
79425,79435,79305,79355
79355,79495,79335,79490
79495,79580,79490,79565
79565,79690,79550,79645
79645,79660,79560,79570
79575,79585,79535,79560
79555,79565,79495,79520
79520,79535,79440,79505
79500,79525,79465,79505
79510,79510,79475,79485
79485,79505,79415,79455
79450,79525,79425,79495
79500,79550,79435,79445
79435,79485,79430,79465
79470,79470,79390,79390
79395,79405,79310,79375
79380,79480,79320,79440
79440,79455,79185,79195
79190,79270,79180,79190
79195,79400,79185,79375
79375,79455,79375,79435
79440,79500,79410,79480
79480,79520,79455,79495
79490,79500,79385,79395
79390,79395,79300,79310
79310,79310,79215,79215
79220,79220,79125,79130
79135,79195,79115,79185
79185,79185,79130,79150
79150,79155,79010,79035
79035,79145,79025,79140
79140,79250,79130,79190
79185,79190,79050,79065
79065,79095,78905,78915
78915,78930,78860,78900
78900,78925,78865,78880
78875,78890,78770,78810
78815,78830,78790,78805
78805,78805,78730,78745
78740,78860,78725,78860
78860,78940,78850,78870
78880,78960,78855,78945
78945,78960,78800,78840
78840,78980,78835,78970
78970,78975,78925,78965
78965,79030,78960,79015
79015,79050,78965,79045
79050,79050,78935,79010
79010,79035,78965,78990
78990,79010,78975,78980
78980,78990,78905,78935
78935,78940,78860,78890
78890,78970,78875,78955
78955,78980,78860,78865
78870,78905,78830,78860
78860,78910,78845,78910
78910,78925,78835,78875
78880,78880,78760,78780
78780,78780,78635,78690
78690,78745,78690,78735
78740,78765,78720,78745
78740,78795,78675,78775
78775,78785,78705,78710
78710,78720,78640,78685
78685,78735,78665,78690
78695,78850,78685,78810
78810,78830,78755,78795
78790,78875,78785,78865
78870,78875,78790,78840
78840,78865,78825,78865
78865,78890,78840,78860
78865,78925,78830,78905
78900,78905,78870,78890
78885,78885,78815,78830
78825,78855,78715,78745
78745,78825,78735,78805
78800,78815,78755,78800
78790,78805,78735,78780
78780,78780,78675,78705
78710,78710,78615,78665
78670,78685,78620,78675
78675,78725,78665,78685
78680,78700,78640,78675
78675,78675,78520,78525
78530,78605,78510,78595
78595,78660,78590,78640
78635,78635,78560,78600
78600,78625,78575,78620
78620,78645,78605,78610
78610,78620,78560,78565
78570,78595,78525,78595
78595,78595,78530,78540
78540,78540,78425,78460
78465,78570,78460,78550
78545,78550,78475,78505
78505,78540,78475,78535
78535,78595,78515,78575
78570,78575,78450,78475
78470,78510,78430,78505
78505,78540,78455,78460
78460,78505,78415,78495
78495,78520,78485,78505
78505,78510,78480,78500
78495,78530,78475,78500
78505,78525,78470,78520
78520,78585,78510,78510
78510,78520,78430,78485
78485,78570,78480,78560
78565,78625,78560,78585
78585,78595,78555,78580
78575,78590,78565,78575
78570,78640,78570,78640
78640,78645,78595,78605
78600,78610,78560,78560
78565,78570,78530,78555
78555,78555,78520,78520
78520,78530,78465,78530
78525,78610,78520,78585
78590,78590,78500,78505
78505,78550,78500,78530
78535,78540,78465,78475
78475,78475,78355,78380
78385,78495,78365,78495
78490,78540,78350,78380
78375,78415,78340,78415
78415,78425,78360,78385
78380,78425,78380,78410
78415,78450,78360,78435
78435,78450,78405,78405
78410,78420,78400,78410
78410,78415,78365,78375
78375,78410,78370,78385
78385,78385,78315,78355
78350,78385,78340,78380
78375,78385,78360,78375
78380,78430,78375,78390
78395,78400,78265,78300
78300,78320,78260,78275
78280,78290,78250,78265
78260,78300,78240,78270
78275,78280,78245,78265
78260,78325,78260,78275
78275,78300,78245,78260
78260,78260,78210,78220
78225,78300,78225,78280
78275,78325,78275,78320
78325,78345,78280,78310
78310,78350,78305,78350
78350,78390,78345,78360
78360,78365,78310,78315
78310,78365,78310,78330
78330,78375,78285,78370
78365,78370,78345,78355
78355,78415,78355,78395
78400,78450,78395,78410
78410,78435,78385,78405
78400,78445,78380,78440
78445,78475,78385,78415
78415,78435,78375,78390
78390,78410,78370,78405
78405,78500,78405,78475
78475,78495,78450,78470
78475,78490,78460,78475
78480,78510,78475,78490
78490,78530,78465,78480
78475,78510,78460,78500
78505,78505,78470,78475
78475,78495,78455,78460
78465,78485,78445,78460
78465,78550,78465,78540
78540,78575,78540,78565
78570,78575,78540,78565
78570,78580,78505,78525
78525,78540,78510,78525
78520,78555,78520,78535
78535,78560,78535,78545
78545,78595,78545,78575
78580,78590,78560,78585
78585,78585,78535,78580
78585,78600,78560,78585
78585,78615,78575,78595
78595,78615,78590,78605
78610,78625,78600,78620
78625,78625,78540,78540
78540,78620,78540,78615
78615,78640,78610,78635
78635,78635,78600,78615
78615,78665,78605,78630
78630,78630,78580,78620
78615,78640,78580,78640
78640,78680,78635,78650
78655,78655,78580,78585
78585,78615,78545,78610
78620,78645,78600,78635
78635,78680,78635,78665
78660,78680,78645,78680
78680,78735,78660,78710
78710,78730,78700,78710
78715,78765,78710,78755
78755,78810,78740,78805
78800,78820,78770,78795
78790,78795,78740,78755
78750,78790,78750,78780
78780,78795,78775,78795
78795,78875,78785,78855
78855,78880,78820,78820
78825,78825,78755,78795
78790,78830,78765,78770
78770,78780,78720,78780
78775,78810,78765,78805
78800,78815,78775,78785
78780,78780,78745,78755
78755,78795,78705,78715
78715,78745,78705,78735
78735,78735,78620,78655
78655,78660,78625,78640
78640,78710,78635,78695
78690,78730,78690,78720
78715,78795,78710,78790
78790,78815,78755,78755
78755,78790,78745,78780
78785,78845,78775,78780
78785,78785,78755,78770
78775,78785,78765,78775
78770,78780,78750,78770
78770,78805,78770,78795
78800,78830,78795,78825
78820,78830,78810,78825
78825,78860,78805,78855
78850,78855,78825,78840
78835,78900,78830,78890
78895,78950,78885,78935
78945,78990,78935,78975
78975,79020,78970,79010
79010,79095,79010,79080
79085,79135,79045,79075
79075,79120,79070,79110
79110,79140,79100,79125
79130,79140,79025,79105
79105,79125,79080,79085
79090,79180,79070,79160
79160,79160,79085,79085
79095,79095,79050,79075
79075,79080,79040,79055
79060,79080,79045,79050
79055,79070,79035,79055
79050,79050,79005,79015
79020,79065,78950,79060
79055,79060,79030,79050
79045,79045,78965,78980
78975,78985,78935,78935
78940,78980,78920,78940
78940,78995,78930,78975
78975,79020,78950,78975
78970,79025,78965,78990
78990,78995,78975,78990
78990,79035,78985,78995
78990,79000,78935,78965
78960,78980,78935,78945
78940,78965,78920,78945
78945,78950,78890,78915
78915,78995,78915,78985
78990,79000,78930,78930
78930,78930,78910,78925
78925,78945,78855,78865
78865,78885,78835,78855
78855,78855,78735,78780
78775,78810,78740,78800
78805,78880,78795,78870
78865,78880,78755,78765
78765,78845,78755,78820
78825,78855,78815,78840
78835,78835,78755,78800
78800,78830,78760,78790
78790,78795,78720,78750
78755,78820,78750,78815
78815,78830,78800,78815
78810,78900,78790,78870
78870,78875,78825,78835
78835,78840,78815,78830
78825,78875,78810,78870
78875,78895,78815,78830
78825,78835,78765,78805
78805,78865,78770,78860
78860,78935,78855,78915
78920,78925,78805,78850
78850,78890,78830,78875
78875,78885,78810,78825
78820,78875,78810,78860
78860,78915,78855,78890
78890,78960,78860,78940
78935,78960,78910,78955
78945,78955,78890,78915
78915,78930,78900,78905
78910,78920,78875,78895
78895,78900,78850,78870
78875,78880,78820,78835
78835,78835,78735,78805
78810,78870,78800,78835
78835,78855,78805,78820
78825,78830,78775,78810
78810,78850,78785,78785
78790,78815,78735,78750
78745,78745,78570,78665
78665,78670,78480,78515
78515,78520,78440,78465
78465,78560,78425,78535
78535,78590,78510,78565
78565,78605,78545,78560
78565,78635,78555,78570
78565,78580,78535,78575
78575,78665,78565,78655
78655,78700,78650,78690
78685,78720,78665,78705
78705,78745,78705,78745
78745,78770,78720,78760
78765,78795,78755,78780
78780,78810,78710,78765
78760,78780,78730,78780
78780,78785,78760,78780
78775,78840,78770,78790
78795,78830,78770,78770
78765,78775,78730,78760
78765,78800,78760,78795
78790,78815,78785,78805
78810,78810,78795,78800
78805,78805,78770,78795
78795,78815,78770,78805
78805,78880,78800,78850
78850,78855,78825,78830
78835,78845,78790,78800
78800,78815,78790,78805
78805,78870,78795,78855
78855,78945,78835,78930
78925,79025,78910,78915
78915,78930,78865,78875
78875,78910,78865,78875
78875,78880,78850,78855
78860,78870,78835,78845
78845,78850,78815,78815
78815,78835,78810,78815
78815,78850,78785,78820
78825,78825,78780,78785
78790,78820,78770,78820
78820,78900,78815,78895
78890,78895,78850,78885
78880,78890,78830,78880
78885,78960,78875,78925
78925,78975,78875,78885
78885,78940,78885,78930
78925,78950,78920,78925
78930,78960,78920,78940
78940,78940,78920,78940
78935,78940,78865,78875
78875,78890,78860,78885
78885,78895,78865,78880
78880,78880,78840,78845
78850,78855,78805,78820
78825,78840,78795,78805
78810,78830,78780,78795
78790,78815,78745,78775
78775,78775,78725,78755
78755,78755,78640,78730
78730,78790,78720,78770
78765,78790,78750,78760
78755,78760,78665,78710
78710,78720,78655,78665
78670,78700,78665,78685
78690,78705,78655,78660
78660,78685,78660,78675
78670,78690,78605,78625
78630,78630,78530,78540
78540,78595,78530,78530
78530,78565,78505,78560
78565,78615,78555,78605
78605,78620,78585,78620
78620,78645,78590,78640
78635,78675,78610,78650
78645,78655,78600,78635
78635,78650,78620,78630
78630,78630,78595,78610
78610,78655,78605,78635
78630,78635,78565,78575
78580,78585,78535,78545
78540,78585,78535,78570
78575,78595,78545,78595
78590,78605,78545,78555
78550,78625,78550,78605
78605,78645,78600,78600
78605,78605,78570,78585
78585,78635,78575,78630
78625,78700,78625,78680
78685,78695,78625,78655
78655,78665,78640,78640
78645,78700,78605,78690
78695,78765,78690,78735
78735,78760,78700,78745
78740,78830,78740,78825
78820,78835,78790,78815
78820,78835,78785,78805
78805,78835,78755,78790
78790,78860,78765,78845
78845,78870,78820,78840
78840,78845,78800,78810
78810,78830,78780,78820
78820,78830,78805,78815
78810,78845,78795,78835
